t_over_M,linear_h20_real_over_nu_M_over_R,linear_h20_imag_over_nu_M_over_R,delta_hD20_real_over_nu_M_over_R,delta_hD20_imag_over_nu_M_over_R,delta_hS20_real_over_nu_M_over_R,delta_hS20_imag_over_nu_M_over_R,nonlinear_null_total_h20_real_over_nu_M_over_R,nonlinear_null_total_h20_imag_over_nu_M_over_R,total_h20_real_over_nu_M_over_R,total_h20_imag_over_nu_M_over_R,linear_h30_real_over_nu_M_over_R,linear_h30_imag_over_nu_M_over_R,delta_hD30_real_over_nu_M_over_R,delta_hD30_imag_over_nu_M_over_R,delta_hS30_real_over_nu_M_over_R,delta_hS30_imag_over_nu_M_over_R,nonlinear_null_total_h30_real_over_nu_M_over_R,nonlinear_null_total_h30_imag_over_nu_M_over_R,total_h30_real_over_nu_M_over_R,total_h30_imag_over_nu_M_over_R
1549.0,0.10451242264054877,-9.802722247419585e-06,-2.7539533152115994e-06,-2.6498800855832936e-24,2.0066341127768388e-32,-5.99707670331881e-14,-2.7539533152115994e-06,-5.997076703583798e-14,0.10450966868723356,-9.802722307390352e-06,-0.005577861270841959,-2.0473060211760943e-08,5.892640701696891e-09,-4.90261249957025e-24,3.1897529072853393e-31,-7.81302448813895e-15,5.892640701696891e-09,-7.813024493041562e-15,-0.005577855378201257,-2.0473068024785437e-08
1549.5,0.10451224577140375,-9.82809790687697e-06,-2.75395331521185e-06,-2.6498800855841025e-24,-1.3301211753036896e-31,-4.957489893297332e-14,-2.75395331521185e-06,-4.95748989356232e-14,0.10450949181808854,-9.828097956451869e-06,-0.00557784467530315,-3.095986192424866e-08,5.89264070171763e-09,-4.9026124995704474e-24,-9.5728887146152e-32,-7.785824150013996e-15,5.89264070171763e-09,-7.785824154916609e-15,-0.005577838782662449,-3.095986971007282e-08
1550.0,0.10451204415701137,-9.84973358394807e-06,-2.7539533152121593e-06,-2.6498800855846458e-24,-1.6063488331353956e-32,-3.9902208494929255e-14,-2.7539533152121593e-06,-3.9902208497579133e-14,0.10450929020369616,-9.84973362385028e-06,-0.0055778299861074946,-4.048758834316116e-08,5.892640701738749e-09,-4.902612499570783e-24,1.0201882027012515e-31,-7.0686305413716435e-15,5.892640701738749e-09,-7.068630546274256e-15,-0.005577824093466793,-4.04875954117917e-08
1550.5,0.1045118217315302,-9.86751235872857e-06,-2.753953315212518e-06,-2.649880085585595e-24,-2.3321008659387264e-32,-3.07411477583274e-14,-2.753953315212518e-06,-3.074114776097728e-14,0.10450906777821499,-9.867512389469718e-06,-0.005577817872525683,-4.826679365704193e-08,5.8926407017569555e-09,-4.9026124995716185e-24,-5.898769048548337e-32,-5.6077840277421245e-15,5.8926407017569555e-09,-5.607784032644737e-15,-0.0055778119798849815,-4.826679926482596e-08
1551.0,0.10451158354971712,-9.881098631082247e-06,-2.7539533152129123e-06,-2.6498800855847288e-24,8.522625189902397e-32,-2.1510435758779564e-14,-2.7539533152129123e-06,-2.1510435761429446e-14,0.10450882959640191,-9.881098652592682e-06,-0.00557780876314104,-5.361289186699928e-08,5.892640701769388e-09,-4.902612499572397e-24,-2.496806394782723e-32,-3.4726163196554503e-15,5.892640701769388e-09,-3.4726163245580627e-15,-0.005577802870500338,-5.3612895339615605e-08
1551.5,0.1045113354710939,-9.88989638662889e-06,-2.753953315213327e-06,-2.649880085584545e-24,-1.388102451837434e-31,-1.1441959426992148e-14,-2.753953315213327e-06,-1.1441959429642028e-14,0.10450858151777868,-9.88989639807085e-06,-0.0055778027921612235,-5.6022526868080604e-08,5.892640701774566e-09,-4.902612499572522e-24,2.5807522884547183e-31,-8.591477306306727e-16,5.892640701774566e-09,-8.591477355332851e-16,-0.005577796899520522,-5.602252772722834e-08
1552.0,0.10451108377681174,-9.893088020051719e-06,-2.753953315213745e-06,-2.6498800855858345e-24,-3.2050555762514625e-33,1.9604835090652794e-16,-2.753953315213745e-06,1.9604834825664785e-16,0.10450832982349653,-9.89308801985567e-06,-0.005577799780576392,-5.5227719997046065e-08,5.892640701772835e-09,-4.9026124995725376e-24,2.727874847278437e-31,1.9394556330583634e-15,5.892640701772835e-09,1.939455628155751e-15,-0.00557779388793569,-5.522771805759044e-08
1552.5,0.10451083474478036,-9.889747386559664e-06,-2.753953315214152e-06,-2.6498800855857294e-24,2.5536290318619237e-33,1.3877186091175693e-14,-2.753953315214152e-06,1.3877186088525813e-14,0.10450808079146515,-9.889747372682477e-06,-0.005577799257153633,-5.12215572423232e-08,5.892640701766134e-09,-4.9026124995723495e-24,-6.648186908508297e-32,4.5893667470749965e-15,5.892640701766134e-09,4.589366742172384e-15,-0.005577793364512931,-5.1221552652956454e-08
1553.0,0.10451059421641713,-9.87900768921468e-06,-2.7539533152145356e-06,-2.6498800855873703e-24,-1.4378006888663577e-31,2.9639217796561e-14,-2.7539533152145356e-06,2.963921779391112e-14,0.10450784026310192,-9.879007659575463e-06,-0.005577800517871577,-4.425355528932858e-08,5.892640701757209e-09,-4.902612499572567e-24,-4.170910984105617e-31,6.784429474100341e-15,5.892640701757209e-09,6.784429469197728e-15,-0.005577794625230875,-4.425354850489911e-08
1553.5,0.10451036719317437,-9.860255199516457e-06,-2.753953315214886e-06,-2.6498800855902734e-24,-4.501468355296509e-32,4.6986257792676135e-14,-2.753953315214886e-06,4.698625779002626e-14,0.10450761323985916,-9.8602551525302e-06,-0.0055778027151371055,-3.479736047169637e-08,5.892640701748655e-09,-4.902612499572442e-24,5.188923656341689e-31,8.306637817930792e-15,5.892640701748655e-09,8.306637813028179e-15,-0.005577796822496404,-3.4797352165058554e-08
1554.0,0.10451015750102273,-9.83331516498688e-06,-2.753953315215197e-06,-2.6498800855932122e-24,2.929601371885423e-32,6.48919712491936e-14,-2.753953315215197e-06,6.489197124654373e-14,0.10450740354770752,-9.833315100094909e-06,-0.005577804962376868,-2.3497483981563955e-08,5.892640701742208e-09,-4.902612499571787e-24,1.4745720841085544e-31,9.061505135732496e-15,5.892640701742208e-09,9.061505130829883e-15,-0.005577799069736166,-2.3497474920058825e-08
1554.5,0.10450996755705697,-9.798597214749974e-06,-2.7539533152154665e-06,-2.6498800855993938e-24,6.734591829533287e-33,8.190608178278836e-14,-2.7539533152154665e-06,8.190608178013848e-14,0.10450721360374175,-9.798597132843892e-06,-0.0055778064369735245,-1.1104028354897051e-08,5.892640701738512e-09,-4.902612499571856e-24,2.1180299007601964e-32,9.079904636200099e-15,5.892640701738512e-09,9.079904631297486e-15,-0.005577800544332823,-1.110401927499242e-08
1555.0,0.10450979826442458,-9.757173693071206e-06,-2.753953315215695e-06,-2.649880085602783e-24,9.759072214199003e-34,9.634705550234701e-14,-2.753953315215695e-06,9.634705549969713e-14,0.10450704431110937,-9.75717359672415e-06,-0.005577806465064682,1.5955930001733398e-09,5.8926407017373356e-09,-4.9026124995719976e-24,1.1130765742910257e-31,8.488908049738606e-15,5.8926407017373356e-09,8.488908044835993e-15,-0.0055778005724239806,1.5956014890813847e-09
1555.5,0.10450964904897482,-9.710774542781922e-06,-2.7539533152158854e-06,-2.649880085601821e-24,7.205227478183307e-32,1.0654755638746945e-13,-2.7539533152158854e-06,1.0654755638481957e-13,0.10450689509565961,-9.710774436234366e-06,-0.005577804575189174,1.3840228743340448e-08,5.8926407017379965e-09,-4.902612499571635e-24,1.3037836981282053e-31,7.463138495343006e-15,5.8926407017379965e-09,7.463138490440393e-15,-0.005577798682548472,1.3840236206478938e-08
1556.0,0.1045095180350029,-9.661694932534479e-06,-2.753953315216043e-06,-2.6498800856031686e-24,1.4360195888537884e-31,1.1110946025362382e-13,-2.753953315216043e-06,1.1110946025097394e-13,0.10450676408168769,-9.661694821425018e-06,-0.005577800514026376,2.4947976382449707e-08,5.892640701739792e-09,-4.9026124995715935e-24,5.163032994913303e-32,6.172953797072459e-15,5.892640701739792e-09,6.172953792169846e-15,-0.005577794621385674,2.49479825554035e-08
1556.5,0.10450940234216206,-9.61262485161922e-06,-2.753953315216172e-06,-2.6498800856059843e-24,-9.707950329755187e-32,1.0912392290011636e-13,-2.753953315216172e-06,1.0912392289746649e-13,0.10450664838884685,-9.612624742495298e-06,-0.005577794225609072,3.4354934839758884e-08,5.892640701742273e-09,-4.902612499571741e-24,4.7370481060939556e-32,4.745291378346208e-15,5.892640701742273e-09,4.7452913734435956e-15,-0.00557778833296837,3.435493958505026e-08
1557.0,0.10450929847134521,-9.56642127577026e-06,-2.7539533152162775e-06,-2.649880085605633e-24,-9.558066757763195e-32,1.0031936300536077e-13,-2.7539533152162775e-06,1.003193630027109e-13,0.10450654451803,-9.566421175450896e-06,-0.005577785803253708,4.1638470828176885e-08,5.892640701745337e-09,-4.9026124995715656e-24,1.0057360243985697e-32,3.247532752312914e-15,5.892640701745337e-09,3.247532747410302e-15,-0.005577779910613007,4.1638474075709635e-08
1557.5,0.10450920273496599,-9.525851556776294e-06,-2.753953315216364e-06,-2.6498800856048264e-24,-7.806795548172549e-32,8.511444837130323e-14,-2.753953315216364e-06,8.511444836865335e-14,0.10450644878165077,-9.525851471661846e-06,-0.005577775428804346,4.652580563424113e-08,5.892640701749179e-09,-4.902612499571377e-24,1.36466773627413e-32,1.6962067674911697e-15,5.892640701749179e-09,1.6962067625885571e-15,-0.0055777695361636445,4.652580733044789e-08
1558.0,0.10450911168074159,-9.49334035951939e-06,-2.753953315216435e-06,-2.649880085605387e-24,4.368009113870251e-33,6.457089765907751e-14,-2.753953315216435e-06,6.457089765642764e-14,0.10450635772742638,-9.493340294948492e-06,-0.005577763315572559,4.889003111933129e-08,5.892640701754154e-09,-4.902612499571152e-24,8.843069117769323e-32,8.367646665232228e-17,5.892640701754154e-09,8.367646174970979e-17,-0.005577757422931857,4.889003120300775e-08
1558.5,0.10450902245928936,-9.470751516530568e-06,-2.7539533152164952e-06,-2.6498800856053392e-24,-1.6852349236574968e-32,4.025815362754471e-14,-2.7539533152164952e-06,4.025815362489483e-14,0.10450626850597415,-9.470751476272415e-06,-0.005577749669451534,4.873623148191758e-08,5.89264070176058e-09,-4.902612499570973e-24,1.3828670038766118e-31,-1.589646383673951e-15,5.89264070176058e-09,-1.5896463885765636e-15,-0.005577743776810832,4.8736229892271194e-08
1559.0,0.10450893309154378,-9.459230858955073e-06,-2.75395331521655e-06,-2.6498800856058796e-24,7.996769277886905e-33,1.405571348698866e-14,-2.75395331521655e-06,1.405571348433878e-14,0.10450617913822857,-9.459230844899359e-06,-0.005577734677425894,4.6180567207418886e-08,5.892640701768559e-09,-4.902612499570843e-24,2.9966792007324965e-31,-3.2905215981496445e-15,5.892640701768559e-09,-3.290521603052257e-15,-0.005577728784785192,4.618056391689728e-08
1559.5,0.10450884260302165,-9.459127252862617e-06,-2.7539533152166024e-06,-2.6498800856060552e-24,8.948610078721743e-32,-1.2073160455126643e-14,-2.7539533152166024e-06,-1.2073160457776523e-14,0.10450608864970644,-9.459127264935778e-06,-0.005577718525220612,4.142528594501885e-08,5.892640701777841e-09,-4.9026124995705804e-24,6.188552171700618e-32,-4.944372025972608e-15,5.892640701777841e-09,-4.944372030875221e-15,-0.005577712632579911,4.142528100064682e-08
1560.0,0.10450875100962002,-9.469998229039156e-06,-2.753953315216656e-06,-2.6498800856057753e-24,9.918908992143588e-32,-3.630151454199465e-14,-2.753953315216656e-06,-3.630151454464453e-14,0.10450599705630481,-9.46999826534067e-06,-0.005577701437945426,3.473272099086249e-08,5.892640701787827e-09,-4.9026124995705745e-24,-2.2997329169213767e-31,-6.445319961464693e-15,5.892640701787827e-09,-6.445319966367305e-15,-0.005577695545304724,3.473271454554253e-08
1560.5,0.10450865915881127,-9.490695417828376e-06,-2.753953315216713e-06,-2.6498800856055597e-24,-3.578501096187925e-32,-5.7122659209368e-14,-2.753953315216713e-06,-5.712265921201787e-14,0.10450590520549606,-9.490695474951035e-06,-0.005577683731094861,2.640130138153226e-08,5.892640701797702e-09,-4.9026124995708875e-24,-3.102990533662672e-31,-7.680355094455323e-15,5.892640701797702e-09,-7.680355099357936e-15,-0.005577677838454159,2.640129370117716e-08
1561.0,0.10450856844735444,-9.519515078007523e-06,-2.753953315216773e-06,-2.649880085606561e-24,2.677165882214699e-32,-7.347702458830063e-14,-2.753953315216773e-06,-7.347702459095051e-14,0.10450581449403923,-9.519515151484548e-06,-0.005577665855743362,1.6746358667070645e-08,5.892640701806662e-09,-4.902612499571149e-24,-1.3168122290159961e-31,-8.558332058134894e-15,5.892640701806662e-09,-8.558332063037507e-15,-0.0055776599631026606,1.674635010873858e-08
1561.5,0.10450848045311857,-9.554391596151499e-06,-2.7539533152168345e-06,-2.6498800856068883e-24,1.769975841210535e-32,-8.481155920735055e-14,-2.7539533152168345e-06,-8.481155921000042e-14,0.10450572649980336,-9.554391680963058e-06,-0.005577648422209604,6.088159290617602e-09,5.89264070181411e-09,-4.902612499571169e-24,-7.713149130556663e-32,-9.032907286683011e-15,5.89264070181411e-09,-9.032907291585624e-15,-0.0055776425295689025,6.0881502577103105e-09
1562.0,0.10450839653119755,-9.59310777846889e-06,-2.7539533152168946e-06,-2.6498800856059336e-24,8.97021130897799e-34,-9.107156859984856e-14,-2.7539533152168946e-06,-9.107156860249844e-14,0.10450564257788234,-9.593107869540458e-06,-0.005577632190455445,-5.250977952041443e-09,5.892640701819745e-09,-4.9026124995708015e-24,1.167113546298665e-31,-9.110774954918326e-15,5.892640701819745e-09,-9.110774959820939e-15,-0.005577626297814743,-5.250987062816403e-09
1562.5,0.10450831742875497,-9.63349533781438e-06,-2.7539533152169518e-06,-2.6498800856056522e-24,-1.2434728167337302e-32,-9.263332693616146e-14,-2.7539533152169518e-06,-9.263332693881133e-14,0.10450556347543975,-9.633495430447707e-06,-0.005577618021800768,-1.6939772883137368e-08,5.892640701823531e-09,-4.902612499570964e-24,2.8069581530268435e-31,-8.841829683641745e-15,5.892640701823531e-09,-8.841829688544358e-15,-0.005577612129160066,-1.6939781724967057e-08
1563.0,0.10450824297112479,-9.673602109324178e-06,-2.753953315217004e-06,-2.649880085606132e-24,1.904082195098107e-32,-9.019188486735679e-14,-2.753953315217004e-06,-9.019188487000667e-14,0.10450548901780958,-9.673602199516063e-06,-0.005577606794114883,-2.86225050980405e-08,5.892640701825586e-09,-4.902612499571737e-24,-6.778348957869764e-32,-8.294247579030446e-15,5.892640701825586e-09,-8.294247583933059e-15,-0.005577600901474181,-2.8622513392288084e-08
1563.5,0.10450817186499567,-9.711808611473707e-06,-2.753953315217052e-06,-2.649880085607605e-24,-2.5293160922439793e-32,-8.462226550497552e-14,-2.753953315217052e-06,-8.46222655076254e-14,0.10450541791168046,-9.711808696095973e-06,-0.005577599290217203,-3.9898524705015564e-08,5.8926407018260656e-09,-4.902612499572034e-24,4.3800885464814476e-32,-7.522732488300356e-15,5.8926407018260656e-09,-7.522732493202969e-15,-0.005577593397576501,-3.989853222774806e-08
1564.0,0.10450810165073503,-9.74688462852813e-06,-2.7539533152170983e-06,-2.6498800856098495e-24,-1.843007104701699e-32,-7.68337687756559e-14,-2.7539533152170983e-06,-7.683376877830578e-14,0.10450534769741981,-9.746884705361899e-06,-0.005577596075107829,-5.03025158844414e-08,5.892640701825074e-09,-4.902612499572101e-24,-1.5856720492524542e-32,-6.5407712575885064e-15,5.892640701825074e-09,-6.540771262491119e-15,-0.005577590182467127,-5.030252242521266e-08
1564.5,0.10450802881731157,-9.777985298010591e-06,-2.7539533152171453e-06,-2.649880085610196e-24,-4.230574753038778e-33,-6.763651655596508e-14,-2.7539533152171453e-06,-6.763651655861496e-14,0.10450527486399636,-9.777985365647107e-06,-0.005577597380782977,-5.929288095804595e-08,5.892640701822584e-09,-4.9026124995719895e-24,1.8334853070566485e-33,-5.307076506376778e-15,5.892640701822584e-09,-5.3070765112793905e-15,-0.0055775914881422755,-5.929288626512246e-08
1565.0,0.10450794907454447,-9.804594588127408e-06,-2.7539533152171974e-06,-2.6498800856099545e-24,-5.3349800203481945e-33,-5.763716594571933e-14,-2.7539533152171974e-06,-5.76371659483692e-14,0.10450519512122926,-9.804594645764574e-06,-0.005577603017624154,-6.625603231607147e-08,5.892640701818407e-09,-4.90261249957185e-24,2.134651446552236e-31,-3.73269747359684e-15,5.892640701818407e-09,-3.732697478499453e-15,-0.0055775971249834525,-6.625603604876895e-08
1565.5,0.10450785775921353,-9.826431042300049e-06,-2.7539533152172605e-06,-2.6498800856112362e-24,4.8413256570028585e-33,-4.71772235476877e-14,-2.7539533152172605e-06,-4.717722355033758e-14,0.10450510380589832,-9.826431089477272e-06,-0.0055776123287140916,-7.053304906519224e-08,5.8926407018122186e-09,-4.90261249957186e-24,-1.714398125247386e-31,-1.7095631790170952e-15,5.8926407018122186e-09,-1.7095631839197078e-15,-0.00557760643607339,-7.053305077475542e-08
1566.0,0.1045077503342439,-9.843335440686343e-06,-2.7539533152173444e-06,-2.649880085612349e-24,-2.639756618974921e-32,-3.6322403427599e-14,-2.7539533152173444e-06,-3.632240343024888e-14,0.1045049963809287,-9.843335477008747e-06,-0.005577624198259529,-7.147195035654176e-08,5.892640701803718e-09,-4.902612499571718e-24,9.736454092932119e-32,8.450027904933899e-16,5.892640701803718e-09,8.450027855907775e-16,-0.0055776183056188275,-7.147194951153898e-08
1566.5,0.10450762292783745,-9.855161984468827e-06,-2.75395331521746e-06,-2.649880085612864e-24,3.892011676255057e-32,-2.4904823952958964e-14,-2.75395331521746e-06,-2.4904823955608846e-14,0.10450486897452224,-9.85516200937365e-06,-0.0055776371185590826,-6.8504067978533e-08,5.892640701792923e-09,-4.9026124995715766e-24,2.73813003904631e-31,3.938494909317205e-15,5.892640701792923e-09,3.938494904414592e-15,-0.005577631225918381,-6.85040640400381e-08
1567.0,0.10450747285363093,-9.861693496246438e-06,-2.7539533152176205e-06,-2.649880085612469e-24,3.1741482525039363e-32,-1.2612139334793336e-14,-2.7539533152176205e-06,-1.2612139337443216e-14,0.10450471890031572,-9.861693508858577e-06,-0.005577649312564227,-6.123725234319019e-08,5.892640701780542e-09,-4.9026124995720196e-24,4.65585089963859e-31,7.46173900225587e-15,5.892640701780542e-09,7.461738997353258e-15,-0.005577643419923525,-6.12372448814512e-08
1567.5,0.10450729905245111,-9.862597107761911e-06,-2.753953315217838e-06,-2.649880085611544e-24,9.416718907284727e-33,8.896650788465613e-16,-2.753953315217838e-06,8.896650761966813e-16,0.1045045450991359,-9.862597106872245e-06,-0.005577658901625929,-4.9553012164069155e-08,5.892640701768262e-09,-4.902612499572299e-24,2.109013467132553e-31,1.1168730804368618e-14,5.892640701768262e-09,1.1168730799466005e-14,-0.005577653008985228,-4.955300099533836e-08
1568.0,0.10450710240164422,-9.85743061106617e-06,-2.7539533152181215e-06,-2.6498800856124198e-24,1.7936416683671655e-32,1.5818931884898298e-14,-2.7539533152181215e-06,1.5818931882248417e-14,0.10450434844832901,-9.857430595247239e-06,-0.005577664101335109,-3.369065982043642e-08,5.892640701758762e-09,-4.902612499571938e-24,-5.457006941624569e-32,1.46867423689844e-14,5.892640701758762e-09,1.468674236408179e-14,-0.005577658208694407,-3.3690645133694056e-08
1568.5,0.10450688584989093,-9.845701843457996e-06,-2.75395331521847e-06,-2.6498800856117354e-24,1.7384214050016948e-32,3.2149108548893675e-14,-2.75395331521847e-06,3.2149108546243796e-14,0.10450413189657572,-9.845701811308888e-06,-0.005577663423573561,-1.430039285805259e-08,5.892640701755315e-09,-4.902612499571407e-24,-4.321047238106313e-32,1.7559078455743015e-14,5.892640701755315e-09,1.7559078450840402e-14,-0.005577657530932859,-1.4300375298974138e-08
1569.0,0.10450665435211272,-9.82697509260659e-06,-2.753953315218874e-06,-2.6498800856135405e-24,6.014047511299579e-32,4.9510911213827156e-14,-2.753953315218874e-06,4.951091121117728e-14,0.1045039003987975,-9.82697504309568e-06,-0.005577655860722772,7.550525839110367e-09,5.892640701760996e-09,-4.902612499569847e-24,-3.9956421147026456e-32,1.9315389614019788e-14,5.892640701760996e-09,1.9315389609117175e-14,-0.00557764996808207,7.550545154499976e-09
1569.5,0.10450641459783085,-9.80101048126715e-06,-2.753953315219312e-06,-2.6498800856191583e-24,-1.835118495649489e-32,6.714626629275909e-14,-2.753953315219312e-06,6.714626629010921e-14,0.10450366064451563,-9.801010414120883e-06,-0.005577641028546943,3.042884337090077e-08,5.892640701777733e-09,-4.9026124995702064e-24,-5.325427407824034e-33,1.9557522567254834e-14,5.892640701777733e-09,1.955752256235222e-14,-0.005577635135906241,3.0428862928423334e-08
